,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
158,6.787256,4.0811453,158,0.841557,0.69969314
159,0.9776845,4.8903294,159,0.8100061,0.31244898
160,0.56209034,1.3707993,160,0.7941586,0.624331
161,0.65280837,1.4346681,161,0.82271653,0.40644443
162,0.7087514,2.394807,162,0.81187934,0.06490767
163,5.173202,5.3595624,163,0.19446425,0.37091422
164,0.6816376,4.8038564,164,0.81122786,0.011773348
165,1.5763037,1.4496608,165,0.833103,0.5544122
166,0.5282505,1.0691861,166,0.8036183,0.9559798
167,2.6460292,2.8381274,167,0.008039488,0.7535972
168,0.6396421,3.5549664,168,0.74600255,0.005908549
169,0.5723937,2.5272346,169,0.8201092,0.07404071
170,0.60363394,1.5287919,170,0.7938998,0.49909705
171,3.1721382,1.5812162,171,0.13469467,0.31504786
172,3.274357,3.8040771,172,0.345258,0.4797796
173,6.0335565,5.963227,173,0.6035726,0.72584707
174,1.4813454,1.9491405,174,0.8103587,0.5889368
175,1.0077975,5.8516064,175,0.5637354,0.52015024
176,7.279607,5.9069495,176,0.9111212,0.9462185
177,2.0655391,2.643859,177,0.6101242,0.7016328
178,0.8056351,1.8298566,178,0.7873086,0.20846516
179,2.8544726,3.1647713,179,0.66148555,0.9246101
180,3.1388173,5.2287245,180,0.0932042,0.7952334
181,1.6627918,4.0554743,181,0.6523777,0.30295777
182,1.517091,4.323058,182,0.36310247,0.20083016
183,2.7431402,3.4775486,183,0.038125794,0.48940617
184,0.57505643,3.2877703,184,0.78022593,0.3127553
185,0.5868739,2.006073,185,0.8202077,0.52211607
186,2.188315,5.9147263,186,0.6223818,0.3410833
187,0.746437,4.5246515,187,0.8018528,0.11881751
