,inferred dec temp,subject,inferred reward rate
150,1.0843791,150,0.03522129
151,3.189232,151,0.4903
152,6.2516026,152,0.039815076
153,0.8498385,153,0.40845275
154,3.3811128,154,0.2829208
155,2.3916361,155,0.04827372
156,1.407842,156,0.75182503
157,0.64118445,157,0.8101356
158,4.8526206,158,0.08325608
159,3.3177726,159,0.1144402
160,1.2625629,160,0.07676518
161,0.64181834,161,0.80165833
162,3.850409,162,0.0783633
163,1.02404,163,0.113639854
164,1.7462966,164,0.06321596
165,0.64467406,165,0.8055172
166,7.83729,166,0.011204057
167,0.74672306,167,0.66084146
168,4.4080257,168,0.17003578
169,2.7093081,169,0.28061506
170,1.3943425,170,0.38322282
171,4.670005,171,0.09596069
172,1.8961416,172,0.16664648
173,4.173954,173,0.08938832
174,0.73302895,174,0.56392837
175,1.3996773,175,0.12133731
176,3.337543,176,0.12521215
177,5.5242844,177,0.28726342
178,3.5980225,178,0.6045343
179,1.8310759,179,0.12302131
180,0.71856093,180,0.73634523
181,0.6267316,181,0.675874
182,0.7571448,182,0.6385659
183,3.8697116,183,0.08913124
184,4.5949764,184,0.035728786
185,0.6896626,185,0.65401465
186,0.83082765,186,0.4711626
187,3.364755,187,0.16066206
