,inferred dec temp,subject,inferred reward rate
142,4.7681746,142,0.23584948
143,5.107097,143,0.2721438
144,0.8422781,144,0.7175529
145,2.4552798,145,0.09001326
146,0.8975797,146,0.74978065
147,5.052307,147,0.24152726
148,0.90578234,148,0.748594
149,0.9599282,149,0.78563464
150,1.0989183,150,0.051208843
151,3.1664844,151,0.49666694
152,5.86748,152,0.04239643
153,1.0177966,153,0.40175048
154,3.324988,154,0.28325596
155,2.2990987,155,0.053612206
156,1.5683692,156,0.7393682
157,0.85379773,157,0.8086872
158,4.819158,158,0.0832199
159,3.3420367,159,0.116819054
160,1.3671379,160,0.078004986
161,0.8343452,161,0.80833983
162,3.8289998,162,0.07810309
163,1.1103325,163,0.19425024
164,1.7291912,164,0.14288315
165,0.80258876,165,0.79621005
166,5.786624,166,0.06654846
167,0.9554307,167,0.6745325
168,3.9426925,168,0.27820435
169,2.6756127,169,0.28369296
170,1.4659475,170,0.3892288
171,4.5876756,171,0.09810307
172,1.9450364,172,0.20520034
173,4.172777,173,0.0904789
174,0.90111274,174,0.5975889
175,1.5030257,175,0.13430849
176,3.357975,176,0.12904815
177,5.4388924,177,0.28508976
178,3.5705566,178,0.61286145
179,1.9249183,179,0.12453297
180,0.9298966,180,0.73264146
181,0.82065,181,0.7558883
182,0.91057664,182,0.6293042
183,3.860468,183,0.088821016
184,4.4568973,184,0.036624115
185,0.8757157,185,0.6922192
186,1.027513,186,0.49552348
187,3.4113796,187,0.16362326
