,inferred mb weight,subject,inferred discount,inferred mf weight,inferred learning rate,inferred prior lr,inferred prior weight
161,0.6271639,161,0.58126765,1.557695,0.77112097,0.15377668,0.76877356
162,0.9166026,162,0.3337273,1.1387286,0.623283,0.1566177,0.9834818
163,0.7869187,163,0.5134749,1.4986404,0.6621554,0.14502582,0.82326955
164,1.9354674,164,0.27289575,1.8056716,0.51094747,0.19408897,0.9385377
165,0.8066626,165,0.36364254,1.1602272,0.59304357,0.13279471,1.0128187
166,0.6519089,166,0.43529,1.2896714,0.5208484,0.15707716,0.92634165
167,0.7248925,167,0.4764234,1.1435581,0.47881404,0.11657469,1.3792425
168,0.5083342,168,0.38467756,0.6214264,0.6626187,0.14615071,0.9854153
169,0.51677024,169,0.23564015,0.61842567,0.736902,0.16359769,0.7974038
170,1.4308842,170,0.4118622,2.5006182,0.7002617,0.1432873,0.7933882
171,0.9974663,171,0.58565557,2.6232998,0.72036827,0.10438485,1.0009711
172,0.7446936,172,0.6083282,2.6168613,0.741755,0.13285774,0.8615623
173,1.8174299,173,0.5100917,2.5805285,0.6505706,0.15254125,1.0876422
174,0.86332387,174,0.18810181,1.5488775,0.35858294,0.10866948,1.5770634
175,0.66318285,175,0.50070256,2.0700262,0.5541108,0.1658367,0.8497642
176,0.87534803,176,0.25688836,1.3329045,0.51457715,0.13631472,1.08278
177,1.2207195,177,0.20749623,1.5027817,0.52244323,0.12527265,0.9436863
178,1.2564594,178,0.24863279,3.0248985,0.5268667,0.10795783,1.0341408
179,0.7481902,179,0.17380054,1.9326677,0.45491832,0.12652849,1.1131026
180,1.2944995,180,0.17596158,1.0044562,0.3479139,0.09717033,1.6292609
181,1.1471581,181,0.21166241,1.5186033,0.531884,0.14109121,0.91269076
182,1.4257195,182,0.475807,3.7458842,0.6171068,0.08951266,1.0358111
183,1.109436,183,0.5905758,3.5642402,0.7786289,0.20464648,0.71936995
184,0.9816949,184,0.32385457,1.9619055,0.45896736,0.122627854,1.086677
185,0.47537592,185,0.2472614,0.5607334,0.6476968,0.14119275,0.85453093
186,1.7236489,186,0.57401943,4.329521,0.583639,0.107199155,0.8036785
187,0.87364745,187,0.16508375,1.6428282,0.4257844,0.07440351,1.917001
