,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
135,2.5601661,135,0.26415485,1.0187601,0.39538276
136,7.293996,136,0.3918973,1.4730113,0.7733467
137,3.347578,137,0.21939053,1.4324522,0.5728124
138,5.9660234,138,0.4270396,1.3557096,0.5797073
139,3.8957412,139,0.21069302,1.2474039,0.5948614
140,2.3211455,140,0.6754436,1.208911,0.4302055
141,6.645922,141,0.36252984,1.553492,0.58975405
142,6.8374786,142,0.5426065,1.1406933,0.43504182
143,1.009102,143,0.6536427,1.0140548,0.40349963
144,2.1656706,144,0.38240233,1.0305222,0.3423121
145,2.0235622,145,0.63825643,1.2045935,0.5064476
146,3.5372446,146,0.6014548,1.2871405,0.8257356
147,3.2364535,147,0.31840956,1.6605664,0.75518936
148,7.9614367,148,0.33548054,1.436827,0.7203928
149,8.377315,149,0.5995558,1.2448496,0.8895283
150,3.2269027,150,0.27299762,2.3518412,0.5476808
151,7.037234,151,0.29982507,1.5372496,0.76731735
152,1.7912934,152,0.5777299,1.0176278,0.37286255
153,2.5708134,153,0.107615344,1.1328416,0.35841575
154,4.733591,154,0.21711579,1.2883122,0.42028895
155,1.0585947,155,0.40448308,1.0222597,0.15212613
156,3.1516566,156,0.10634753,1.3234273,0.63329834
157,1.5051144,157,0.5514657,0.983215,0.39045432
158,2.65427,158,0.26131967,1.6137428,0.7724013
159,6.340991,159,0.2928078,1.4463065,0.6798792
160,2.8208148,160,0.21813494,1.7065859,0.57837784
161,2.7995894,161,0.048319492,1.6360035,0.37172815
162,2.6881537,162,0.23721015,1.0320232,0.31762543
163,2.1575108,163,0.15947263,1.4529474,0.63966894
164,3.6202118,164,0.6720461,1.035219,0.36662978
165,4.250125,165,0.21269858,1.6641719,0.41075212
166,1.1788067,166,0.3370958,1.3817132,0.6606649
167,2.3899443,167,0.18615714,1.0253589,0.3903041
168,3.815912,168,0.17325619,1.1484029,0.20072578
169,4.3508835,169,0.21950261,1.711327,0.7124409
170,1.1910456,170,0.5908395,1.0264565,0.33663893
171,5.334906,171,0.57304746,1.6294857,0.32408237
172,4.1393523,172,0.1619286,1.5115662,0.79107714
173,5.9216666,173,0.4743581,1.6195711,0.65610623
174,2.0441017,174,0.25378254,1.0711757,0.54008603
175,1.7693855,175,0.66418386,1.0596951,0.2357338
176,1.9410956,176,0.39775208,1.0289899,0.3379092
177,4.5553546,177,0.18116763,1.8102112,0.5487213
178,8.1619,178,0.3202142,1.4399409,0.56377465
179,7.9566965,179,0.14677745,2.2024086,0.58530605
180,2.846438,180,0.22483036,1.1918323,0.7241677
181,0.9714622,181,0.4489343,1.154224,0.3747406
182,4.4246945,182,0.29878002,1.7621925,0.706807
183,1.5166755,183,0.528693,1.0370072,0.31723407
184,4.331769,184,0.33203357,1.767874,0.74714136
185,8.482008,185,0.2785339,1.4381714,0.74824244
186,8.023079,186,0.25294495,1.2662741,0.6553276
187,3.4179354,187,0.76353645,1.165122,0.73997664
