,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
162,2.1784482,2.1986372,162,0.6074937,0.3467393,2.0056424,2.0999262,0.2699034,0.26775485
163,3.875224,4.9937935,163,0.8704216,0.96394706,3.2712085,2.866438,0.68383986,0.7144937
164,3.4979827,2.7414846,164,0.81537783,0.87360954,3.5995119,3.2866452,0.6466528,0.5389969
165,2.294173,1.4494536,165,0.7194394,0.87332493,2.2182026,3.6150608,0.32752374,0.2558635
166,5.126381,5.004229,166,0.6252393,0.7014974,2.5071783,1.9711981,0.7653403,0.9014845
167,4.972191,5.7421875,167,0.17702544,0.48843592,0.6651072,4.398858,0.3672319,0.011021197
168,2.8381412,3.3184948,168,0.5886137,0.7991364,5.559972,5.966101,0.60507435,0.6268238
169,3.7810826,4.286603,169,0.4420991,0.7290931,2.0954463,1.2795038,0.7799175,0.8044689
170,2.5653222,3.8678632,170,0.34243402,0.3912695,3.1015007,1.940031,0.13062924,0.108276844
171,1.4241977,1.3430164,171,0.5235139,0.912351,3.955861,4.8165455,0.10932707,0.08677077
172,4.5884337,3.535121,172,0.66287524,0.6411551,1.6375896,1.1697085,0.65419936,0.4672783
173,1.4529997,1.0270951,173,0.44645053,0.9721711,3.304856,3.4555314,0.15220821,0.12275171
174,2.581816,2.8200934,174,0.8374868,0.9732962,3.2726104,2.7543387,0.07053504,0.076589465
175,3.7473662,2.9887996,175,0.34152275,0.3866334,2.1970448,1.8833191,0.6303187,0.46257776
176,2.2962117,2.3661795,176,0.13582245,0.14280266,2.9682226,3.7548683,0.5057298,0.45591366
177,5.99184,5.8914237,177,0.28858277,0.23741144,2.564165,2.7446017,0.06119464,0.06480867
178,1.9454207,1.8289909,178,0.46340394,0.2519821,1.4881986,1.4847465,0.5039497,0.4724506
179,2.768592,3.2165868,179,0.7659451,0.8000824,4.1724358,3.1596863,0.29380006,0.3060094
180,3.2713323,3.6218352,180,0.8158905,0.8872315,0.7814904,1.2953541,0.49017808,0.020884216
181,5.7072387,4.9840956,181,0.57289636,0.43541807,4.454255,3.63305,0.39564985,0.46804845
182,1.057572,1.0246248,182,0.5863481,0.8934252,1.5824236,2.0145233,0.46197143,0.54184824
183,2.3240628,1.379532,183,0.37575147,0.15830594,4.1984596,5.721923,0.16255653,0.15978932
184,1.8965052,1.3964007,184,0.12825629,0.078278065,5.0504904,4.5056777,0.8499497,0.8017507
185,3.1467903,3.8859558,185,0.13787585,0.122210205,3.4052432,3.6074362,0.7703889,0.79671377
186,1.4744118,1.1703551,186,0.33689764,0.7881797,5.219747,5.956099,0.6692994,0.6727855
187,1.989292,1.3809947,187,0.65806216,0.44684505,3.712776,2.6251614,0.7666621,0.89276105
