,cached weight,cached rate,subject
34685,0.4185915,0.7475581,93
34686,0.81868947,0.41174978,94
34687,1.1309016,0.45100304,95
34688,0.6473689,0.8122224,96
34689,0.21443045,0.80004644,97
34690,0.574324,0.33572873,98
34691,0.6506533,0.4164015,99
34692,0.4902233,0.4382445,100
34693,0.8751296,0.45618257,101
34694,0.50435895,0.79223454,102
34695,0.30507228,0.5010188,103
34696,0.474225,0.74421275,104
34697,0.39842698,0.43473554,105
34698,0.5452715,0.3808677,106
34699,0.38915682,0.81301117,107
34700,0.7437223,0.72558635,108
34701,0.24344388,0.59339756,109
34702,0.6010906,0.7424253,110
34703,0.37911502,0.52779967,111
34704,1.1794608,0.7459971,112
34705,0.49537182,0.42031145,113
34706,0.5355671,0.8467754,114
34707,0.75180316,0.84971464,115
34708,0.49522465,0.7512045,116
34709,0.18061128,0.6360849,117
34710,0.5515782,0.30337393,118
34711,0.75691736,0.24213795,119
34712,0.61352795,0.695721,120
34713,0.3196267,0.5394606,121
34714,1.3066233,0.24865308,122
34715,0.44078496,0.2816184,123
34716,0.46902063,0.42858058,124
34717,0.30411115,0.13721585,125
34718,0.22901872,0.8037397,126
34719,0.9021204,0.34702334,127
34720,0.62483823,0.92436594,128
34721,0.27835938,0.37929842,129
34722,0.8082981,0.617595,130
34723,0.92786694,0.65254384,131
34724,0.3579004,0.38387898,132
34725,0.21977872,0.6688346,133
34726,0.5060887,0.7941546,134
34727,0.33936188,0.8262666,135
34728,0.6764373,0.26821598,136
34729,0.4281587,0.60812193,137
34730,0.44686672,0.7417751,138
34731,0.6514543,0.4490384,139
34732,0.2936994,0.5935124,140
34733,0.6316314,0.61706054,141
34734,0.37724143,0.59380573,142
34735,0.18545476,0.73876446,143
34736,0.41585773,0.58597374,144
34737,1.2260181,0.56774074,145
34738,1.2798427,0.3387654,146
34739,1.009776,0.6649373,147
34740,0.3404723,0.41937613,148
34741,0.4760285,0.60174525,149
34742,0.6324675,0.6655132,150
34743,0.37630793,0.91887516,151
34744,0.3578521,0.7684804,152
34745,0.29856974,0.5366384,153
34746,0.36582708,0.44391245,154
34747,0.53098553,0.5601652,155
34748,0.353488,0.4887345,156
34749,0.14512251,0.5994167,157
34750,1.1477723,0.27764004,158
34751,0.38638917,0.41213354,159
34752,0.2618528,0.5710988,160
34753,0.19322962,0.24502502,161
34754,0.3272205,0.55178505,162
34755,0.44315338,0.7419437,163
34756,0.2900699,0.82026225,164
34757,0.38120848,0.6260421,165
34758,0.34205687,0.7794168,166
34759,0.49285984,0.56461143,167
34760,0.6512862,0.8415379,168
34761,1.3660877,0.5900665,169
34762,0.48636776,0.5796931,170
34763,0.28375873,0.7189602,171
34764,0.29375514,0.7331341,172
34765,0.9513584,0.67656726,173
34766,0.4191138,0.5920783,174
34767,0.3795876,0.6651222,175
34768,0.62373763,0.5795846,176
34769,0.32291177,0.365919,177
34770,0.34102443,0.63272494,178
34771,0.3694142,0.5856378,179
34772,0.24830303,0.7972444,180
34773,0.19628382,0.8055818,181
34774,0.2867303,0.64561206,182
34775,0.4903801,0.869585,183
34776,0.46225393,0.87135893,184
34777,0.446687,0.3507614,185
34778,0.29980972,0.43342546,186
34779,0.40353167,0.78873223,187
34780,0.32934073,0.808338,0
34781,0.7147621,0.6016355,1
34782,0.7562805,0.7886267,2
34783,0.70490485,0.81069696,3
34784,0.7077492,0.6812765,4
34785,0.62815046,0.7918127,5
34786,0.77412754,0.65571105,6
34787,0.4115003,0.4471493,7
34788,0.25124493,0.24783221,8
34789,0.6307578,0.69792396,9
34790,0.28777397,0.9095589,10
34791,0.4631513,0.56805646,11
34792,0.52789754,0.75970995,12
34793,0.6250468,0.6290513,13
34794,0.2902587,0.7377283,14
34795,0.36066723,0.66380686,15
34796,0.8552649,0.6359824,16
34797,1.0408345,0.88636154,17
34798,0.42793357,0.47692835,18
34799,0.59703237,0.6168593,19
34800,0.7803813,0.5991991,20
34801,0.5170826,0.5365642,21
34802,0.7913428,0.70139813,22
34803,0.9045485,0.31556574,23
34804,0.3928178,0.8215592,24
34805,0.38920072,0.81103736,25
34806,0.35393292,0.52568316,26
34807,0.45121753,0.49076718,27
34808,0.30864623,0.8185208,28
34809,0.33101672,0.45971242,29
34810,0.47363895,0.6592718,30
34811,0.25344676,0.7785229,31
34812,0.5809392,0.38880175,32
34813,0.40272373,0.71371055,33
34814,0.78756475,0.4645959,34
34815,0.517885,0.9200071,35
34816,0.46975368,0.54844576,36
34817,0.29682958,0.26758265,37
34818,0.6516058,0.3950359,38
34819,0.46131754,0.5318949,39
34820,0.8313428,0.65216017,40
34821,0.47669545,0.7448251,41
34822,0.53319377,0.6910751,42
34823,0.77013546,0.951746,43
34824,0.44434476,0.52421594,44
34825,0.40843457,0.17592089,45
34826,0.54858035,0.6895282,46
34827,0.47039524,0.5323322,47
34828,0.58525795,0.7517609,48
34829,0.6852858,0.80591005,49
34830,0.18941274,0.7654734,50
34831,0.5241219,0.53108305,51
34832,0.20558909,0.37558296,52
34833,0.5449157,0.48187926,53
34834,0.33824074,0.28843373,54
34835,0.59659225,0.67333823,55
34836,0.62243754,0.46391246,56
34837,0.4579143,0.93411607,57
34838,0.5275712,0.66293633,58
34839,0.19021177,0.73802865,59
34840,0.5521841,0.803444,60
34841,0.57146,0.37039173,61
34842,0.7174878,0.5259072,62
34843,0.55796003,0.59986,63
34844,0.3167847,0.7302945,64
34845,0.6903655,0.64649427,65
34846,0.41711852,0.44270855,66
34847,0.5321551,0.8358333,67
34848,0.34202653,0.7156864,68
34849,0.51679456,0.40168038,69
34850,0.6410802,0.4631437,70
34851,0.5301305,0.5018753,71
34852,0.45854336,0.6605513,72
34853,0.55173814,0.2976106,73
34854,0.34408376,0.75195545,74
34855,1.0342922,0.3394456,75
34856,0.39518937,0.57739276,76
34857,0.4149968,0.6188198,77
34858,0.69350153,0.59101564,78
34859,0.430413,0.694307,79
34860,0.407727,0.2908555,80
34861,0.40347505,0.26788056,81
34862,0.5435864,0.9451976,82
34863,0.8080381,0.80437,83
34864,0.36967003,0.84176123,84
34865,0.15033971,0.6195563,85
34866,0.32420534,0.5926478,86
34867,0.40016884,0.650345,87
34868,0.5577111,0.8884998,88
34869,0.461071,0.5077267,89
34870,0.5297841,0.6525103,90
34871,0.96455127,0.5363166,91
34872,0.26448715,0.46208033,92
34873,0.31427938,0.681689,93
34874,0.5165201,0.5529531,94
34875,0.6455597,0.2687898,95
34876,0.2769417,0.83656126,96
34877,0.41600293,0.59076333,97
34878,0.2519587,0.8256202,98
34879,0.7424853,0.3359438,99
34880,0.31504485,0.5438893,100
34881,0.52559024,0.27326468,101
34882,0.65346026,0.16049658,102
34883,0.4452446,0.50497806,103
34884,0.48324984,0.75609946,104
34885,0.5211541,0.345147,105
34886,0.14227334,0.4756042,106
34887,0.67096674,0.6014474,107
34888,0.39190322,0.7062115,108
34889,0.6311417,0.8670548,109
34890,0.13894184,0.76912445,110
34891,0.44581062,0.7146968,111
34892,0.5920459,0.85433936,112
34893,0.44845086,0.39680144,113
34894,0.51557094,0.85110193,114
34895,0.49958602,0.7325562,115
34896,0.29513088,0.40436444,116
34897,0.45632386,0.72280973,117
34898,0.8484993,0.48676714,118
34899,0.57837975,0.5871338,119
34900,0.35193753,0.46212512,120
34901,0.73815167,0.6817938,121
34902,0.19171707,0.9105614,122
34903,0.42982295,0.5630892,123
34904,0.43004566,0.75873184,124
34905,0.21499774,0.86915845,125
34906,0.47288033,0.74276197,126
34907,0.27620238,0.3704175,127
34908,0.6372936,0.63962746,128
34909,0.26500815,0.91960174,129
34910,0.27542287,0.8479089,130
34911,0.7556533,0.80770785,131
34912,0.5076588,0.5364731,132
34913,0.46029174,0.51090175,133
34914,0.5063201,0.20360138,134
34915,0.4549055,0.3736531,135
34916,0.18851244,0.39674428,136
34917,0.61554307,0.916956,137
34918,0.3518073,0.37224597,138
34919,0.47971156,0.4216927,139
34920,0.67155945,0.922363,140
34921,0.6955545,0.52891743,141
34922,0.5366527,0.71717143,142
34923,0.39878815,0.47477093,143
34924,0.2621352,0.42906865,144
34925,0.21137288,0.8497098,145
34926,0.68540883,0.8292035,146
34927,0.5371717,0.12686767,147
34928,1.3276256,0.3123964,148
34929,0.5857656,0.35624847,149
34930,0.60561424,0.81863713,150
34931,0.2728064,0.74905306,151
34932,0.99750483,0.4733645,152
34933,0.61356556,0.77551323,153
34934,0.23467487,0.7864509,154
34935,0.31798124,0.37542918,155
34936,0.540687,0.38629135,156
34937,0.64737916,0.53082746,157
34938,0.23218346,0.5082784,158
34939,0.6792655,0.57279444,159
34940,0.30048767,0.39097974,160
34941,0.3084946,0.30061066,161
34942,0.3580761,0.31005406,162
34943,0.4870123,0.74139655,163
34944,0.36862314,0.6057207,164
34945,0.35487,0.9142144,165
34946,0.7125041,0.66846037,166
34947,0.5148473,0.2738148,167
34948,0.26733166,0.37789005,168
34949,0.39625263,0.73056,169
34950,0.55682385,0.56030494,170
34951,0.696409,0.85552543,171
34952,0.41209614,0.77299976,172
34953,0.46509475,0.7442287,173
34954,0.41223827,0.7702428,174
34955,0.40975007,0.7424277,175
34956,0.63679206,0.7371215,176
34957,0.45977983,0.42232662,177
34958,0.4685731,0.5875372,178
34959,0.27393934,0.85587674,179
34960,0.5391188,0.6068801,180
34961,0.38626856,0.6711627,181
34962,0.3585481,0.37227044,182
34963,0.37603632,0.5403574,183
34964,0.554122,0.6168863,184
34965,0.5056633,0.5167464,185
34966,0.3649556,0.24729784,186
34967,0.6050009,0.7320072,187
34968,0.4145509,0.5351272,0
34969,0.31986234,0.55524075,1
34970,0.39898306,0.3430277,2
34971,0.33474642,0.15201601,3
34972,0.54139507,0.44709018,4
34973,0.6541428,0.73977035,5
34974,0.79657423,0.43474633,6
34975,0.60033906,0.7251629,7
34976,0.6414305,0.6174192,8
34977,0.2936769,0.74903995,9
34978,0.41067892,0.69499856,10
34979,0.15995593,0.46421328,11
34980,0.5762904,0.71282905,12
34981,0.68235993,0.6201027,13
34982,0.29442582,0.5367609,14
34983,0.24020386,0.668404,15
34984,0.7794287,0.43771946,16
34985,0.28328824,0.74099964,17
34986,0.31909105,0.61795324,18
34987,0.466326,0.69864917,19
34988,1.0918031,0.31165227,20
34989,0.7536048,0.79493266,21
34990,0.5216015,0.7058732,22
34991,0.4436649,0.56719357,23
34992,0.24681368,0.5712805,24
34993,0.3376655,0.59703064,25
34994,0.3202808,0.7239046,26
34995,0.720945,0.5486922,27
34996,0.49772117,0.6798613,28
34997,0.23179308,0.7513308,29
34998,0.54769456,0.4508613,30
34999,0.76326543,0.27858847,31
35000,0.42857108,0.25252044,32
35001,0.17087825,0.4690672,33
35002,0.5711552,0.5061823,34
35003,0.44483006,0.76688874,35
35004,0.5676231,0.27253574,36
35005,0.3602983,0.29537043,37
35006,0.48652562,0.28746665,38
35007,0.85662866,0.49321115,39
35008,0.8055842,0.5164301,40
35009,0.21929142,0.79528147,41
35010,0.4272792,0.5487523,42
35011,0.27125484,0.47067928,43
35012,0.598621,0.9514929,44
35013,0.4839958,0.76911336,45
35014,0.21242985,0.7656527,46
35015,0.859018,0.6135791,47
35016,0.9564012,0.74984735,48
35017,0.11602342,0.37054622,49
35018,0.24281383,0.89204353,50
35019,1.0198175,0.57543534,51
35020,0.39229813,0.59655666,52
35021,0.8263744,0.39920738,53
35022,0.7602606,0.7584557,54
35023,0.49814296,0.7816755,55
35024,0.4443297,0.5108527,56
35025,0.46449083,0.45434383,57
35026,0.37495565,0.4292514,58
35027,0.6958613,0.4002727,59
35028,0.4386064,0.6239287,60
35029,0.35941678,0.23433554,61
35030,0.96811235,0.6287106,62
35031,0.37158802,0.85942143,63
35032,0.46050984,0.30959874,64
35033,0.3360892,0.8393693,65
35034,0.41209817,0.78150624,66
35035,0.7757417,0.13480027,67
35036,0.54119104,0.46625644,68
35037,0.55461276,0.52295446,69
35038,0.26101905,0.7531643,70
35039,0.4023785,0.45839208,71
35040,0.45071217,0.7418629,72
35041,0.34010088,0.7892958,73
35042,0.8458431,0.8266653,74
35043,0.4568941,0.2740029,75
35044,0.4081226,0.6006945,76
35045,0.5774557,0.8418862,77
35046,0.60800534,0.35278988,78
35047,0.45795783,0.40079248,79
35048,0.5048816,0.35458034,80
35049,0.9000492,0.24712184,81
35050,0.58082056,0.54551375,82
35051,0.47462994,0.7919923,83
35052,0.31127778,0.75536746,84
35053,0.3694496,0.64886177,85
35054,0.49105012,0.831079,86
35055,0.23005274,0.34322986,87
35056,0.4261542,0.87262136,88
35057,0.52914435,0.25850677,89
35058,0.24646805,0.57634777,90
35059,0.6399592,0.60858595,91
35060,0.38176215,0.33116794,92
35061,0.6040253,0.29528442,93
35062,0.69898736,0.3446138,94
35063,0.4704349,0.89671266,95
35064,0.84627813,0.6484791,96
35065,0.77313244,0.7225212,97
35066,0.21317793,0.86493236,98
35067,0.63009477,0.2003747,99
35068,0.31317943,0.57073206,100
35069,0.45977932,0.7645838,101
35070,0.54310477,0.42149043,102
35071,0.48043367,0.71637326,103
35072,0.20908044,0.7734931,104
35073,0.6237695,0.46130794,105
35074,0.4381691,0.6088476,106
35075,0.14338621,0.25571394,107
35076,0.30819896,0.40060318,108
35077,0.276502,0.8861042,109
35078,0.4843967,0.28947982,110
35079,0.5370366,0.32485735,111
35080,0.9731455,0.3545055,112
35081,0.44599152,0.34402162,113
35082,0.72475225,0.5029732,114
35083,0.37433755,0.5593784,115
35084,0.2645203,0.8877736,116
35085,0.68038607,0.74421614,117
35086,0.44777128,0.42320418,118
35087,0.15867832,0.26709503,119
35088,0.8350009,0.59733146,120
35089,0.43563572,0.37954777,121
35090,0.8034947,0.44662628,122
35091,0.5638856,0.5778884,123
35092,0.46675622,0.7197411,124
35093,0.43861213,0.37720123,125
35094,0.5085808,0.5138176,126
35095,0.6391927,0.7956438,127
35096,0.28378263,0.5109662,128
35097,0.52025855,0.24937661,129
35098,0.41164264,0.7725611,130
35099,0.7700007,0.6275854,131
35100,0.29906282,0.22739804,132
35101,0.31394717,0.41135907,133
35102,0.23869358,0.717019,134
35103,0.29773998,0.22804019,135
35104,0.36564744,0.5625581,136
35105,0.33237606,0.6313108,137
35106,0.41326475,0.6892576,138
35107,0.6643542,0.555856,139
35108,0.45297748,0.6317168,140
35109,0.32979786,0.8124509,141
35110,0.6851413,0.5123119,142
35111,0.98899454,0.7965904,143
35112,0.35974962,0.54264873,144
35113,0.930602,0.9084762,145
35114,0.67007416,0.5226926,146
35115,0.4360965,0.51867217,147
35116,0.5341499,0.7461001,148
35117,0.5122032,0.77595246,149
35118,0.51569253,0.83276284,150
35119,0.6215132,0.56781894,151
35120,0.32800025,0.688023,152
35121,0.5041666,0.4916681,153
35122,0.6241307,0.6662189,154
35123,0.7856556,0.67658216,155
35124,0.532009,0.32425284,156
35125,0.3390364,0.6418361,157
35126,0.2959389,0.27799776,158
35127,0.5952614,0.8937464,159
35128,0.46181512,0.38709268,160
35129,0.7942251,0.703906,161
35130,0.28719512,0.7841834,162
35131,0.31549752,0.42616707,163
35132,0.4931334,0.43611023,164
35133,0.41784477,0.08670055,165
35134,0.4061454,0.52408546,166
35135,0.3607381,0.5370502,167
35136,0.3418914,0.14838655,168
35137,0.45970756,0.89491475,169
35138,0.37758452,0.28198954,170
35139,1.1939586,0.83965427,171
35140,0.55739915,0.70529735,172
35141,0.13773675,0.40289208,173
35142,0.44222727,0.6435457,174
35143,0.78676695,0.75866795,175
35144,0.63291544,0.450178,176
35145,0.61711764,0.57021946,177
35146,0.47022986,0.9781139,178
35147,0.3512907,0.15510069,179
35148,0.54720837,0.56970763,180
35149,1.105052,0.77536744,181
35150,0.25926912,0.8238059,182
35151,0.27519345,0.6645949,183
35152,0.9000793,0.42584303,184
35153,0.8955688,0.7080866,185
35154,0.32488543,0.698139,186
35155,0.5207499,0.6220011,187
35156,0.4549073,0.6519584,0
35157,0.95429206,0.6177731,1
35158,0.5318681,0.4986428,2
35159,0.5670135,0.5954533,3
35160,0.30622464,0.6286552,4
35161,0.2967581,0.700883,5
35162,0.28476512,0.6347603,6
35163,0.3338884,0.6542196,7
35164,1.3435231,0.7163055,8
35165,0.46187288,0.6309427,9
35166,0.35095516,0.51370984,10
35167,0.6447297,0.17882992,11
35168,0.31140682,0.49991524,12
35169,0.6800076,0.55503744,13
35170,0.46564114,0.8003523,14
35171,0.46118253,0.65637046,15
35172,0.24842769,0.80141324,16
35173,0.5812504,0.6145146,17
35174,0.16956729,0.49973658,18
35175,0.21918328,0.38808006,19
35176,0.23025505,0.5519123,20
35177,0.4034173,0.67009217,21
35178,0.48704636,0.47993624,22
35179,0.91673523,0.2954529,23
35180,1.0351853,0.4305084,24
35181,0.73072755,0.81661695,25
35182,0.55132675,0.8879589,26
35183,0.5954753,0.34485406,27
35184,0.41215283,0.53094935,28
35185,0.30966488,0.9385747,29
35186,1.4386902,0.671752,30
35187,0.68084455,0.36930865,31
35188,0.7899817,0.34253916,32
35189,0.36862668,0.92103237,33
35190,0.71709096,0.57112265,34
35191,0.80417925,0.52897555,35
35192,0.48933095,0.44724464,36
35193,0.36424416,0.23881789,37
35194,0.34126106,0.7717648,38
35195,0.34069532,0.48475334,39
35196,0.54705435,0.6074967,40
35197,0.740934,0.69275624,41
35198,0.43248773,0.32773995,42
35199,0.6434839,0.8558636,43
35200,0.7063025,0.65620136,44
35201,0.5169053,0.72222346,45
35202,0.45649794,0.6658308,46
35203,0.42186645,0.82986146,47
35204,0.36972332,0.56785834,48
35205,0.6790205,0.40912783,49
35206,0.49523205,0.8417224,50
35207,0.35362747,0.93739915,51
35208,0.5182381,0.85255057,52
35209,0.3387857,0.82867736,53
35210,0.20815693,0.78371185,54
35211,0.12765545,0.6983342,55
35212,0.50492454,0.7113405,56
35213,0.5787148,0.42504343,57
35214,0.22670674,0.76244724,58
35215,0.34255978,0.76450086,59
35216,0.71703064,0.71214205,60
35217,0.58271366,0.5282671,61
35218,0.40111548,0.75046724,62
35219,0.8521254,0.4880903,63
35220,1.0552065,0.24180527,64
35221,0.75153565,0.6898325,65
35222,0.3069148,0.91507894,66
35223,0.4511131,0.39881665,67
35224,0.4619282,0.47480103,68
35225,0.34726405,0.44827038,69
35226,0.5704505,0.7204945,70
35227,0.35447288,0.4977154,71
35228,0.444378,0.4699413,72
35229,0.5491853,0.55405563,73
35230,0.2739244,0.27810368,74
35231,0.38832563,0.77325004,75
35232,1.1960433,0.625629,76
35233,0.43519503,0.85536176,77
35234,0.22336169,0.5382834,78
35235,0.53286433,0.6996618,79
35236,0.6625532,0.21858428,80
35237,0.5492744,0.76452094,81
35238,0.358594,0.32282892,82
35239,0.50156754,0.8700972,83
35240,0.8048749,0.3701955,84
35241,1.0014784,0.63107413,85
35242,0.6487242,0.27950242,86
35243,0.16394156,0.41381606,87
35244,0.45439348,0.28562152,88
35245,0.62456995,0.37213108,89
35246,0.22724004,0.57290167,90
35247,0.836802,0.7183801,91
35248,0.44139946,0.3298281,92
35249,0.6820322,0.30357975,93
35250,0.47327167,0.29777756,94
35251,0.6708305,0.6351166,95
35252,0.76707184,0.3690542,96
35253,0.2285315,0.20273013,97
35254,0.39751264,0.5816326,98
35255,0.46021625,0.87823313,99
35256,0.87636894,0.6242904,100
35257,0.43190378,0.7704072,101
35258,0.314877,0.79182106,102
35259,0.622095,0.6148573,103
35260,0.4590461,0.775978,104
35261,0.70385087,0.8055894,105
35262,0.3779647,0.32062352,106
35263,0.7219958,0.7981545,107
35264,0.23716302,0.6150054,108
35265,0.4369672,0.604707,109
35266,0.5676917,0.71295184,110
35267,0.5662131,0.7018451,111
35268,0.21910495,0.47711515,112
35269,0.5357095,0.33964178,113
35270,0.31642514,0.879967,114
35271,0.38216832,0.8219669,115
35272,0.43923557,0.62553436,116
35273,0.3621537,0.652749,117
35274,0.38362807,0.6508653,118
35275,0.48552716,0.4819526,119
35276,0.5492232,0.5015047,120
35277,0.42106745,0.88644844,121
35278,0.49059987,0.28822392,122
35279,0.98885506,0.38753253,123
35280,0.64441836,0.4103195,124
35281,0.4330653,0.47614315,125
35282,0.4041952,0.6112323,126
35283,0.41488528,0.4484865,127
35284,0.25731292,0.9186218,128
35285,0.76376164,0.51140726,129
35286,0.70368654,0.07798073,130
35287,0.2550505,0.7644755,131
35288,0.35410258,0.49937013,132
35289,1.1345836,0.55130476,133
35290,1.0150917,0.4829459,134
35291,0.62371504,0.47500998,135
35292,0.34440947,0.29291865,136
35293,0.65265346,0.45727584,137
35294,0.9523586,0.6393705,138
35295,0.5699769,0.11263541,139
35296,0.37215742,0.44830224,140
35297,0.2993879,0.73693126,141
35298,0.8887681,0.7974416,142
35299,0.60986257,0.8254679,143
35300,0.59566236,0.85505253,144
35301,0.3515594,0.5065143,145
35302,0.23419747,0.26825806,146
35303,0.6802819,0.21466579,147
35304,0.68450624,0.8785215,148
35305,0.73704505,0.5524394,149
35306,0.40686494,0.31842133,150
35307,0.20094426,0.6564914,151
35308,0.2663093,0.7049803,152
35309,0.5549962,0.87118053,153
35310,0.41747156,0.66366166,154
35311,0.47908086,0.8045449,155
35312,0.44673556,0.4399372,156
35313,0.3759215,0.7069976,157
35314,0.9612808,0.74342966,158
35315,0.39631796,0.8473937,159
35316,0.33025813,0.7777531,160
35317,0.7027579,0.44326904,161
35318,0.4410833,0.4822187,162
35319,1.0084922,0.36170468,163
35320,0.51780885,0.12971215,164
35321,0.9745803,0.6425874,165
35322,0.32389578,0.72433394,166
35323,0.51412153,0.6165327,167
35324,0.34239468,0.5268926,168
35325,0.3837298,0.3005599,169
35326,0.50558686,0.6786318,170
35327,0.5500079,0.499089,171
35328,0.64821273,0.8266694,172
35329,0.6012178,0.54640156,173
35330,0.33228743,0.5938416,174
35331,0.69796616,0.5621789,175
35332,0.3527202,0.3464771,176
35333,0.42270237,0.44627076,177
35334,0.29888186,0.4216617,178
35335,0.44864255,0.7404403,179
35336,0.3868225,0.2469128,180
35337,1.0123415,0.7462622,181
35338,0.5950857,0.5671668,182
35339,0.36115158,0.4933246,183
35340,0.82970166,0.78569245,184
35341,0.36298782,0.23283476,185
35342,0.49842697,0.7708973,186
35343,0.4465032,0.3241794,187
35344,0.5446393,0.8488682,0
35345,0.34573627,0.46639135,1
35346,0.40146852,0.5322166,2
35347,0.38122755,0.84988695,3
35348,0.28948838,0.2439558,4
35349,0.5341423,0.77781457,5
35350,0.6199237,0.67074907,6
35351,0.426924,0.54614663,7
35352,0.85365,0.11518947,8
35353,0.35111934,0.7737085,9
35354,0.3714252,0.41037017,10
35355,0.8707211,0.78778225,11
35356,0.5982695,0.7259113,12
35357,0.32897845,0.5514258,13
35358,0.60770935,0.83155614,14
35359,0.5952379,0.37607676,15
35360,0.5536023,0.7616899,16
35361,0.6094212,0.5220759,17
35362,0.5069771,0.58423203,18
35363,0.6031712,0.38620523,19
35364,0.516102,0.7444418,20
35365,0.54587936,0.27964246,21
35366,0.28783435,0.41985774,22
35367,0.45163375,0.2145316,23
35368,1.0024645,0.4330349,24
35369,0.45610315,0.43202826,25
35370,0.4993444,0.40477824,26
35371,0.28563568,0.6838009,27
35372,0.41689512,0.6904621,28
35373,0.46455625,0.6693651,29
35374,0.47014266,0.70137984,30
35375,0.551249,0.45442608,31
35376,0.39727524,0.5634022,32
35377,1.026517,0.53818375,33
35378,0.48470312,0.5908572,34
35379,0.5796295,0.47394496,35
35380,0.29716307,0.7002998,36
35381,0.24199219,0.78754014,37
35382,0.300888,0.8464932,38
35383,0.20892125,0.28214872,39
35384,0.60821664,0.70006233,40
35385,0.27381942,0.43214443,41
35386,0.54873294,0.8840568,42
35387,0.3222096,0.5144244,43
35388,0.29062435,0.30278617,44
35389,0.3807547,0.39945647,45
35390,0.5375211,0.33584273,46
35391,0.4462595,0.58104926,47
35392,0.74081296,0.8438091,48
35393,0.19631514,0.7908876,49
35394,0.64147323,0.42830566,50
35395,0.39528775,0.64441526,51
35396,0.6514009,0.41658628,52
35397,0.6423893,0.39156565,53
35398,0.34447688,0.75581396,54
35399,0.6814078,0.82736635,55
35400,0.7626081,0.135623,56
35401,0.18307926,0.66223633,57
35402,0.24240477,0.5572724,58
35403,0.4055813,0.8209899,59
35404,0.5926082,0.3602572,60
35405,0.19488795,0.6733635,61
35406,0.34155115,0.4464853,62
35407,0.4308043,0.6903412,63
35408,0.36328423,0.30494756,64
35409,0.5012915,0.7778488,65
35410,1.3033425,0.923345,66
35411,0.524411,0.8678847,67
35412,0.5250239,0.7517844,68
35413,0.21686652,0.70409054,69
35414,0.42398754,0.7145577,70
35415,0.60864294,0.74737644,71
35416,0.35377944,0.58527416,72
35417,0.2625723,0.66069454,73
35418,0.3562763,0.8413335,74
35419,0.31241855,0.49827066,75
35420,0.28613877,0.17328997,76
35421,0.6303271,0.91857016,77
35422,0.2747446,0.3826898,78
35423,0.4986177,0.75793874,79
35424,0.7370491,0.29136604,80
35425,0.5619072,0.26880115,81
35426,0.51676023,0.65872806,82
35427,0.45290214,0.47247055,83
35428,0.3396548,0.16021632,84
35429,0.36259836,0.34130168,85
35430,0.41976386,0.29483256,86
35431,0.30212784,0.27888775,87
35432,0.284636,0.32745993,88
35433,0.3085855,0.44245028,89
35434,0.42491424,0.47187996,90
35435,0.9049711,0.7096144,91
35436,0.45559645,0.3981934,92
35437,0.7763468,0.6033964,93
35438,0.48383737,0.40263486,94
35439,0.41669148,0.6006616,95
35440,0.2829448,0.5729172,96
35441,1.036122,0.6495546,97
35442,0.18582445,0.45801947,98
35443,0.37425485,0.82044804,99
35444,0.5578063,0.29934424,100
35445,0.60176945,0.81401354,101
35446,0.3391468,0.05251712,102
35447,0.4610375,0.52975714,103
35448,0.28512853,0.6607767,104
35449,0.6430298,0.34587258,105
35450,0.3059012,0.6084176,106
35451,0.6369138,0.7924684,107
35452,0.5986975,0.4281424,108
35453,0.22743793,0.54401296,109
35454,0.6410078,0.71863294,110
35455,0.3820517,0.6235347,111
35456,0.5133408,0.39327645,112
35457,0.60640985,0.34719494,113
35458,0.40535212,0.47051632,114
35459,0.29689687,0.3515145,115
35460,0.56603795,0.32989368,116
35461,0.49925977,0.3365575,117
35462,0.29151684,0.71401864,118
35463,0.33307123,0.33262298,119
35464,0.67300445,0.62659806,120
35465,0.24271172,0.6653844,121
35466,0.51477665,0.7439924,122
35467,0.28867707,0.5433157,123
35468,0.5287858,0.86380625,124
35469,0.4238185,0.8586213,125
35470,0.32006845,0.24354926,126
35471,0.8184331,0.49589902,127
35472,0.5889783,0.8357827,128
35473,0.60862094,0.27277863,129
35474,0.48321083,0.5166901,130
35475,0.7687027,0.72557664,131
35476,0.44289106,0.13559686,132
35477,0.49463916,0.5401698,133
35478,0.8731941,0.33906737,134
35479,0.7308441,0.2531711,135
35480,0.43681118,0.4228984,136
35481,0.31512815,0.7410988,137
35482,0.316163,0.9422784,138
35483,0.26133674,0.38938925,139
35484,0.36199683,0.71594286,140
35485,0.6063319,0.37261087,141
35486,0.80186516,0.9430217,142
35487,0.4497323,0.82543516,143
35488,0.46774048,0.4810716,144
35489,0.1818816,0.6589594,145
35490,0.22637807,0.9073771,146
35491,0.6129728,0.73495525,147
35492,0.4525164,0.4902567,148
35493,0.23981453,0.5219354,149
35494,0.8370973,0.5421314,150
35495,0.35322365,0.75014836,151
35496,0.42941928,0.30250764,152
35497,0.19774975,0.3276379,153
35498,0.21594596,0.58899915,154
35499,1.4229999,0.22904855,155
35500,0.87432796,0.3458668,156
35501,0.57223064,0.7899703,157
35502,0.6593156,0.6303113,158
35503,0.24808326,0.41596958,159
35504,0.73003805,0.18943162,160
35505,0.45042527,0.677096,161
35506,0.44073102,0.8946739,162
35507,0.7723797,0.5892398,163
35508,0.429821,0.8407967,164
35509,0.4920782,0.18207107,165
35510,0.5056579,0.5757969,166
35511,0.4942614,0.32381344,167
