,inferred dec temp,subject,inferred reward rate
158,5.4417396,158,0.4145879
159,1.2567968,159,0.63082063
160,2.0799093,160,0.6435461
161,0.8717795,161,0.85567784
162,3.1005464,162,0.2541442
163,2.5668774,163,0.8917727
164,8.697266,164,0.0337107
165,1.0181243,165,0.30439368
166,1.4897529,166,0.7808734
167,2.760691,167,0.11866603
168,2.3859794,168,0.8733871
169,2.6897323,169,0.83858943
170,2.5540543,170,0.75775343
171,2.4055133,171,0.8025328
172,3.9311607,172,0.19579606
173,1.7968118,173,0.5751902
174,2.4470587,174,0.7341558
175,1.6212214,175,0.7571915
176,3.0141299,176,0.42780697
177,3.2342706,177,0.20144767
178,1.8377259,178,0.16999541
179,1.3444532,179,0.5105213
180,1.0533417,180,0.6467589
181,2.734966,181,0.78982854
182,3.2360404,182,0.074249625
183,1.8087064,183,0.45897546
184,1.3207895,184,0.82018644
185,8.142721,185,0.009007162
186,5.9586024,186,0.1488609
187,8.6471815,187,0.019628143
